symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
RAILTEL,INE0DD101019,2026-03-09,BSE,EQ,A,buy,false,10.0,280.75,15617100,1773044641210154510,2026-03-09T14:11:39
CDSL,INE736A01011,2026-03-10,NSE,EQ,EQ,buy,false,10.0,1227.8,1530733,1000000016205207,2026-03-10T10:03:29
IRFC,INE053F01010,2026-03-10,BSE,EQ,A,buy,false,10.0,100.45,7246400,1773128221619824480,2026-03-10T14:20:32
HINDCOPPER,INE531E01026,2026-03-12,NSE,EQ,EQ,buy,false,30.0,524.2,203724445,1100000033753400,2026-03-12T10:25:19
NSDL,INE301O01023,2026-03-12,BSE,EQ,B,buy,false,10.0,872.9,1390100,1773286200183050017,2026-03-12T10:50:41
HINDCOPPER,INE531E01026,2026-03-13,BSE,EQ,A,buy,false,30.0,502.35,4489100,1773376437660980884,2026-03-13T11:09:33
HINDCOPPER,INE531E01026,2026-03-17,NSE,EQ,EQ,buy,false,30.0,479.45,200020709,1100000000059258,2026-03-17T09:00:04
HINDCOPPER,INE531E01026,2026-03-20,BSE,EQ,A,buy,false,5.0,481.3,2936800,1773980363141297684,2026-03-20T10:10:46
IRFC,INE053F01010,2026-03-20,BSE,EQ,A,buy,false,10.0,95.4,7023100,1773987204578898757,2026-03-20T13:02:51
SUZLON,INE040H01021,2026-03-20,NSE,EQ,EQ,buy,false,100.0,42.3,605358468,1300000065909874,2026-03-20T13:03:27
HINDCOPPER,INE531E01026,2026-03-25,NSE,EQ,EQ,buy,false,5.0,485.8,203431919,1100000032895977,2026-03-25T10:35:20
EIEL,INE0LLY01014,2026-03-25,NSE,EQ,EQ,buy,false,12.0,150.36,203449271,1100000033100579,2026-03-25T10:36:04
EIEL,INE0LLY01014,2026-03-25,NSE,EQ,EQ,buy,false,92.0,150.37,203449272,1100000033100579,2026-03-25T10:36:04
EIEL,INE0LLY01014,2026-03-25,NSE,EQ,EQ,sell,false,9.0,150.54,203633812,1100000035091085,2026-03-25T10:42:42
EIEL,INE0LLY01014,2026-03-25,NSE,EQ,EQ,sell,false,95.0,150.51,203633813,1100000035091085,2026-03-25T10:42:42
EIEL,INE0LLY01014,2026-03-25,NSE,EQ,EQ,buy,false,10.0,150.96,203809142,1100000037056893,2026-03-25T10:48:59
HINDCOPPER,INE531E01026,2026-03-30,NSE,EQ,EQ,buy,false,5.0,467.25,207217957,1100000073129263,2026-03-30T12:34:02
GAIL,INE129A01019,2026-04-01,NSE,EQ,EQ,buy,false,20.0,139.75,204086158,1100000038276810,2026-04-01T10:33:19
TIPSMUSIC,INE716B01029,2026-04-01,BSE,EQ,A,buy,false,5.0,511.65,5198300,1775016891768874824,2026-04-01T10:33:49
APOLLO,INE713T01028,2026-04-01,BSE,EQ,A,buy,false,20.0,196.3,6749900,1775019035584415952,2026-04-01T10:46:29
APOLLO,INE713T01028,2026-04-01,BSE,EQ,A,buy,false,5.0,196.35,6750200,1775019035584415952,2026-04-01T10:46:29
ZENTEC,INE251B01027,2026-04-01,NSE,EQ,EQ,buy,false,2.0,1343.4,605768429,1300000063442730,2026-04-01T12:56:21
NDL,INE875G01048,2026-04-06,NSE,EQ,EQ,buy,false,500.0,2.56,401178787,1200000010567602,2026-04-06T09:32:53
MISHTANN,INE094S01041,2026-04-06,BSE,EQ,X,buy,false,100.0,4.72,3557700,1775446200002751170,2026-04-06T09:41:00
GAIL,INE129A01019,2026-04-06,NSE,EQ,EQ,buy,false,10.0,140.97,202650509,1100000024721669,2026-04-06T10:06:12
SUZLON,INE040H01021,2026-04-06,BSE,EQ,A,buy,false,20.0,41.35,15596700,1775465486607491798,2026-04-06T14:55:35
RAILTEL,INE0DD101019,2026-04-08,NSE,EQ,EQ,buy,false,1.0,278.76,600772341,1300000004782433,2026-04-08T09:21:31
RAILTEL,INE0DD101019,2026-04-08,NSE,EQ,EQ,buy,false,9.0,278.76,600772342,1300000004782433,2026-04-08T09:21:31
SAREGAMA,INE979A01025,2026-04-08,BSE,EQ,A,buy,false,1.0,321.6,1952400,1775619000105485396,2026-04-08T09:32:58
JPPOWER,INE351F01018,2026-04-09,BSE,EQ,A,buy,false,10.0,17.02,22465200,1775724913143740231,2026-04-09T15:02:11
JPPOWER,INE351F01018,2026-04-15,NSE,EQ,EQ,buy,false,5.0,17.7,202061707,1100000014199510,2026-04-15T09:38:46
RUSHIL,INE573K01025,2026-04-15,NSE,EQ,EQ,buy,false,2.0,15.02,602208658,1300000016742988,2026-04-15T09:50:42
MISHTANN,INE094S01041,2026-04-16,BSE,EQ,X,buy,false,2.0,4.8,4424100,1776310200002740659,2026-04-16T09:45:33
BSE,INE118H01025,2026-04-20,NSE,EQ,EQ,sell,false,4.0,3512.1001,1555852,1000000014010680,2026-04-20T09:44:19
BSE,INE118H01025,2026-04-20,NSE,EQ,EQ,sell,false,5.0,3512.1001,1555851,1000000014010680,2026-04-20T09:44:19
BSE,INE118H01025,2026-04-20,NSE,EQ,EQ,sell,false,6.0,3512.1001,1555853,1000000014010680,2026-04-20T09:44:19
EIEL,INE0LLY01014,2026-04-20,NSE,EQ,EQ,sell,false,60.0,208.01,202068369,1100000016540169,2026-04-20T09:44:34
CDSL,INE736A01011,2026-04-20,NSE,EQ,EQ,sell,false,18.0,1368.8,1603102,1000000014509107,2026-04-20T09:45:34
CDSL,INE736A01011,2026-04-20,NSE,EQ,EQ,sell,false,21.0,1368.8,1603104,1000000014509107,2026-04-20T09:45:34
CDSL,INE736A01011,2026-04-20,NSE,EQ,EQ,sell,false,24.0,1368.7,1603107,1000000014509107,2026-04-20T09:45:34
CDSL,INE736A01011,2026-04-20,NSE,EQ,EQ,sell,false,34.0,1368.7,1603106,1000000014509107,2026-04-20T09:45:34
CDSL,INE736A01011,2026-04-20,NSE,EQ,EQ,sell,false,6.0,1368.7,1603105,1000000014509107,2026-04-20T09:45:34
CDSL,INE736A01011,2026-04-20,NSE,EQ,EQ,sell,false,7.0,1368.8,1603103,1000000014509107,2026-04-20T09:45:34
GAIL,INE129A01019,2026-04-20,NSE,EQ,EQ,sell,false,113.0,156.44,202159534,1100000017426592,2026-04-20T09:46:44
GAIL,INE129A01019,2026-04-20,NSE,EQ,EQ,sell,false,163.0,156.44,202159533,1100000017426592,2026-04-20T09:46:44
GAIL,INE129A01019,2026-04-20,NSE,EQ,EQ,sell,false,4.0,156.43,202159535,1100000017426592,2026-04-20T09:46:44
BSE,INE118H01025,2026-04-20,NSE,EQ,EQ,buy,false,3.0,3494.5,4673102,1000000051104573,2026-04-20T12:39:34
BSE,INE118H01025,2026-04-20,NSE,EQ,EQ,buy,false,4.0,3494.5,4673103,1000000051104573,2026-04-20T12:39:34
BSE,INE118H01025,2026-04-20,NSE,EQ,EQ,buy,false,8.0,3494.0,4673101,1000000051104573,2026-04-20T12:39:34
SAREGAMA,INE979A01025,2026-04-21,NSE,EQ,EQ,buy,false,9.0,341.7,600621889,1300000004884784,2026-04-21T09:22:19
COCHINSHIP,INE704P01025,2026-04-21,NSE,EQ,EQ,buy,false,8.0,1557.0,443741,1000000003780438,2026-04-21T09:22:40
RUSHIL,INE573K01025,2026-04-21,NSE,EQ,EQ,buy,false,98.0,17.7,602955575,1300000027198480,2026-04-21T10:32:50
CDSL,INE736A01011,2026-04-21,NSE,EQ,EQ,buy,false,55.0,1364.8,3300430,1000000003494347,2026-04-21T12:00:45
IRFC,INE053F01010,2026-04-22,BSE,EQ,A,buy,false,10.0,103.98,4344400,1776829975019874974,2026-04-22T09:41:07
COCHINSHIP,INE704P01025,2026-04-22,BSE,EQ,A,buy,false,1.0,1564.05,2289900,1776831001970016906,2026-04-22T09:41:34
CDSL,INE736A01011,2026-04-22,NSE,EQ,EQ,buy,false,15.0,1344.7,1835875,1000000018564279,2026-04-22T10:12:02
CDSL,INE736A01011,2026-04-22,NSE,EQ,EQ,buy,false,15.0,1329.5,2445988,1000000025164071,2026-04-22T10:43:47
HBLENGINE,INE292B01021,2026-04-22,NSE,EQ,EQ,buy,false,20.0,819.85,205615353,1100000050530325,2026-04-22T11:59:58
NSDL,INE301O01023,2026-04-22,BSE,EQ,B,buy,false,5.0,914.9,2723000,1776828600000099446,2026-04-22T12:00:58
APOLLO,INE713T01028,2026-04-23,NSE,EQ,EQ,sell,false,19.0,283.69,4334358,1000000044050087,2026-04-23T12:35:00
APOLLO,INE713T01028,2026-04-23,NSE,EQ,EQ,sell,false,6.0,283.69,4334357,1000000044050087,2026-04-23T12:35:00
ZENTEC,INE251B01027,2026-04-23,NSE,EQ,EQ,sell,false,20.0,1720.1,605573532,1300000057420003,2026-04-23T12:36:32
ZENTEC,INE251B01027,2026-04-23,NSE,EQ,EQ,sell,false,10.0,1722.1,605715134,1300000059138040,2026-04-23T12:43:46
ZENTEC,INE251B01027,2026-04-23,NSE,EQ,EQ,sell,false,38.0,1722.1,605715135,1300000059138040,2026-04-23T12:43:46
ZENTEC,INE251B01027,2026-04-23,NSE,EQ,EQ,sell,false,4.0,1722.1,605715133,1300000059138040,2026-04-23T12:43:46
NETWEB,INE0NT901020,2026-04-23,BSE,EQ,A,sell,false,21.0,3933.2,4870000,1776923562490788729,2026-04-23T12:46:17
NETWEB,INE0NT901020,2026-04-23,BSE,EQ,A,sell,false,4.0,3933.6001,4869800,1776923562490788729,2026-04-23T12:46:17
NETWEB,INE0NT901020,2026-04-24,NSE,EQ,EQ,buy,false,10.0,3790.0,402850344,1200000010341991,2026-04-24T09:35:34
COCHINSHIP,INE704P01025,2026-04-24,BSE,EQ,A,buy,false,1.0,1684.95,6815900,1777004272592920754,2026-04-24T10:10:34
RAILTEL,INE0DD101019,2026-04-24,BSE,EQ,A,buy,false,10.0,321.35,3223800,1777004069470583777,2026-04-24T10:11:06
BEL,INE263A01024,2026-04-24,NSE,EQ,EQ,sell,false,150.0,442.6,2629854,1000000027900137,2026-04-24T10:39:09
WEBELSOLAR,INE855C01023,2026-04-27,NSE,EQ,EQ,buy,false,10.0,114.8,600093623,1300000000045570,2026-04-27T09:15:17
CUPID,INE509F01029,2026-04-27,NSE,EQ,EQ,buy,false,60.0,113.99,93975,1000000000173672,2026-04-27T09:15:34
WEBELSOLAR,INE855C01023,2026-04-27,NSE,EQ,EQ,buy,false,30.0,115.24,600177977,1300000001058165,2026-04-27T09:15:53
CDSL,INE736A01011,2026-04-27,NSE,EQ,EQ,buy,false,5.0,1318.6,181026,1000000001240695,2026-04-27T09:16:30
MISHTANN,INE094S01041,2026-04-27,BSE,EQ,X,buy,false,98.0,4.67,1101800,1777260600001050405,2026-04-27T09:24:03
NSDL,INE301O01023,2026-04-27,BSE,EQ,B,buy,false,10.0,891.0,427900,1777260600003051758,2026-04-27T09:24:36
ZENTEC,INE251B01027,2026-04-27,NSE,EQ,EQ,buy,false,18.0,1696.2,601367528,1300000011445782,2026-04-27T09:32:30
ZENTEC,INE251B01027,2026-04-27,NSE,EQ,EQ,buy,false,2.0,1695.8,601367526,1300000011445782,2026-04-27T09:32:30
ZENTEC,INE251B01027,2026-04-27,NSE,EQ,EQ,buy,false,4.0,1696.5,601367531,1300000011445782,2026-04-27T09:32:30
ZENTEC,INE251B01027,2026-04-27,NSE,EQ,EQ,buy,false,8.0,1696.4,601367530,1300000011445782,2026-04-27T09:32:30
ZENTEC,INE251B01027,2026-04-27,NSE,EQ,EQ,buy,false,9.0,1696.1,601367527,1300000011445782,2026-04-27T09:32:30
ZENTEC,INE251B01027,2026-04-27,NSE,EQ,EQ,buy,false,9.0,1696.3,601367529,1300000011445782,2026-04-27T09:32:30
HBLENGINE,INE292B01021,2026-04-27,NSE,EQ,EQ,buy,false,10.0,812.35,201373760,1100000012186141,2026-04-27T09:33:57
CUPID,INE509F01029,2026-04-27,NSE,EQ,EQ,buy,false,10.0,113.4,1328255,1000000013905509,2026-04-27T09:46:23
NDL,INE875G01048,2026-04-27,BSE,EQ,B,sell,false,500.0,2.87,1863800,1777260600005071223,2026-04-27T09:46:58
YESBANK,INE528G01035,2026-04-27,NSE,EQ,EQ,buy,false,60.0,19.99,602123908,1300000018756474,2026-04-27T09:47:20
JPPOWER,INE351F01018,2026-04-27,NSE,EQ,EQ,buy,false,35.0,19.88,201966192,1100000018608667,2026-04-27T09:48:22
MISHTANN,INE094S01041,2026-04-27,BSE,EQ,X,buy,false,500.0,4.73,3318100,1777260600001050897,2026-04-27T10:02:09
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,15.0,660.55,601718505,1300000013987552,2026-04-28T09:45:38
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,15.0,660.55,601718507,1300000013987552,2026-04-28T09:45:38
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,53.0,660.55,601718506,1300000013987552,2026-04-28T09:45:38
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,92.0,660.5,601718508,1300000013987552,2026-04-28T09:45:38
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,buy,false,42.0,656.0,603207574,1300000019618669,2026-04-28T10:04:44
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,buy,false,50.0,656.0,603207573,1300000019618669,2026-04-28T10:04:44
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,buy,false,5.0,656.0,603207572,1300000019618669,2026-04-28T10:04:44
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,buy,false,78.0,656.0,603207571,1300000019618669,2026-04-28T10:04:44
ECORECO,INE316A01038,2026-04-28,BSE,EQ,B,buy,false,10.0,437.05,2532000,1777347000000084322,2026-04-28T10:12:52
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,10.0,654.6,604462347,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,10.0,654.6,604462349,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,11.0,654.7,604462344,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,1.0,654.9,604462336,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,17.0,654.9,604462339,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,2.0,654.6,604462346,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,2.0,654.6,604462348,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,2.0,654.6,604462350,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,2.0,654.6,604462351,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,2.0,654.8,604462342,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,3.0,654.85,604462341,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,3.0,654.9,604462340,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,37.0,654.75,604462343,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,5.0,654.7,604462345,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,5.0,654.9,604462338,1300000041838262,2026-04-28T11:35:08
TIPSMUSIC,INE716B01029,2026-04-28,NSE,EQ,EQ,sell,false,63.0,654.9,604462337,1300000041838262,2026-04-28T11:35:08
NETWEB,INE0NT901020,2026-04-28,NSE,EQ,EQ,buy,false,1.0,4014.1001,403967538,1200000048448601,2026-04-28T12:16:00
NETWEB,INE0NT901020,2026-04-28,NSE,EQ,EQ,buy,false,12.0,4014.3999,403967594,1200000048449142,2026-04-28T12:16:00
NETWEB,INE0NT901020,2026-04-28,NSE,EQ,EQ,buy,false,4.0,4014.0,403967537,1200000048448601,2026-04-28T12:16:00
NETWEB,INE0NT901020,2026-04-28,NSE,EQ,EQ,buy,false,8.0,4014.1001,403967539,1200000048448601,2026-04-28T12:16:00
NETWEB,INE0NT901020,2026-04-28,NSE,EQ,EQ,sell,false,1.0,4013.0,403972168,1200000048515610,2026-04-28T12:16:20
NETWEB,INE0NT901020,2026-04-28,NSE,EQ,EQ,sell,false,19.0,4013.0,403972170,1200000048515610,2026-04-28T12:16:20
NETWEB,INE0NT901020,2026-04-28,NSE,EQ,EQ,sell,false,5.0,4013.0,403972169,1200000048515610,2026-04-28T12:16:20
YESBANK,INE528G01035,2026-04-29,NSE,EQ,EQ,buy,false,100.0,20.04,600470978,1300000003617669,2026-04-29T09:20:30
CUPID,INE509F01029,2026-04-29,BSE,EQ,B,buy,false,10.0,113.75,1043500,1777433400223513220,2026-04-29T09:21:20
VIJAYA,INE043W01024,2026-04-29,NSE,EQ,EQ,buy,false,1.0,1100.7,600546270,1300000004257258,2026-04-29T09:21:47
CDSL,INE736A01011,2026-04-29,NSE,EQ,EQ,buy,false,10.0,1343.6,3034924,1000000031630993,2026-04-29T11:10:23
WEBELSOLAR,INE855C01023,2026-04-30,NSE,EQ,EQ,buy,false,5.0,111.32,601544859,1300000013278059,2026-04-30T09:39:19
WEBELSOLAR,INE855C01023,2026-04-30,NSE,EQ,EQ,buy,false,5.0,111.63,601774836,1300000015812170,2026-04-30T09:46:04
SUZLON,INE040H01021,2026-04-30,NSE,EQ,EQ,sell,false,120.0,55.34,603947123,1300000040570954,2026-04-30T11:16:49
HBLENGINE,INE292B01021,2026-05-04,BSE,EQ,A,buy,false,5.0,804.4,367500,1777865400090059381,2026-05-04T09:17:53
WEBELSOLAR,INE855C01023,2026-05-04,NSE,EQ,EQ,buy,false,10.0,111.95,602901954,1300000025248285,2026-05-04T10:19:54
HBLENGINE,INE292B01021,2026-05-04,NSE,EQ,EQ,buy,false,1.0,790.5,210238440,1100000096864441,2026-05-04T14:42:48
HBLENGINE,INE292B01021,2026-05-04,NSE,EQ,EQ,buy,false,4.0,790.5,210238441,1100000096864441,2026-05-04T14:42:48
CDSL,INE736A01011,2026-05-05,NSE,EQ,EQ,buy,false,5.0,1246.7,3293738,1000000031308944,2026-05-05T11:18:40
CDSL,INE736A01011,2026-05-05,NSE,EQ,EQ,buy,false,5.0,1246.9,3293739,1000000031308944,2026-05-05T11:18:40
MISHTANN,INE094S01041,2026-05-05,BSE,EQ,X,buy,false,100.0,4.69,11277800,1777951800001623421,2026-05-05T14:19:59
IRFC,INE053F01010,2026-05-05,NSE,EQ,EQ,buy,false,10.0,105.59,209280142,1100000093516613,2026-05-05T14:54:07
ZENTEC,INE251B01027,2026-05-08,NSE,EQ,EQ,buy,false,22.0,1617.0,600012378,1300000000080984,2026-05-08T09:00:09
HDFCLIFE,INE795G01014,2026-05-08,NSE,EQ,EQ,buy,false,30.0,625.5,200042214,1100000000024615,2026-05-08T09:08:01
CDSL,INE736A01011,2026-05-11,NSE,EQ,EQ,buy,false,2.0,1242.6,731439,1000000005308889,2026-05-11T09:23:27
JPPOWER,INE351F01018,2026-05-11,BSE,EQ,A,buy,false,50.0,18.52,3728200,1778472205542383645,2026-05-11T09:43:16
HDFCLIFE,INE795G01014,2026-05-11,NSE,EQ,EQ,buy,false,3.0,616.3,202222598,1100000016914532,2026-05-11T09:44:44
WEBELSOLAR,INE855C01023,2026-05-13,NSE,EQ,EQ,buy,false,40.0,107.19,605916918,1300000055254543,2026-05-13T11:58:06
CDSL,INE736A01011,2026-05-13,NSE,EQ,EQ,buy,false,3.0,1199.8,3874257,1000000039790910,2026-05-13T11:58:24
QUICKHEAL,INE306L01010,2026-05-14,NSE,EQ,EQ,buy,false,30.0,222.0,600017042,1300000000018587,2026-05-14T09:00:01
HDFCLIFE,INE795G01014,2026-05-14,NSE,EQ,EQ,buy,false,2.0,611.2,200658211,1100000004784394,2026-05-14T09:22:18
TIPSMUSIC,INE716B01029,2026-05-14,NSE,EQ,EQ,buy,false,2.0,625.95,605628305,1300000058431192,2026-05-14T12:17:09
TIPSMUSIC,INE716B01029,2026-05-14,NSE,EQ,EQ,buy,false,40.0,626.0,605628307,1300000058431192,2026-05-14T12:17:09
TIPSMUSIC,INE716B01029,2026-05-14,NSE,EQ,EQ,buy,false,8.0,625.95,605628306,1300000058431192,2026-05-14T12:17:09
RAIN,INE855B01025,2026-05-15,NSE,EQ,EQ,buy,false,2.0,162.29,605932860,1300000060930842,2026-05-15T12:31:18
RAIN,INE855B01025,2026-05-15,NSE,EQ,EQ,buy,false,48.0,162.3,605932861,1300000060930842,2026-05-15T12:31:18
