symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
SAREGAMA,INE979A01025,2025-06-06,NSE,EQ,EQ,buy,false,2.000000,567.450012,604074849,1300000033218741,2025-06-06T11:17:54
SAREGAMA,INE979A01025,2025-06-06,NSE,EQ,EQ,buy,false,11.000000,567.650024,604074850,1300000033218741,2025-06-06T11:17:54
SRESTHA,INE606K01049,2025-06-09,BSE,EQ,X,buy,false,250.000000,0.460000,4550200,1749439800001399901,2025-06-09T10:24:03
MOSCHIP,INE935B01025,2025-06-09,BSE,EQ,B,buy,false,4.000000,191.399994,9902600,1749443141085515713,2025-06-09T10:27:22
RPOWER,INE614G01033,2025-06-10,NSE,EQ,EQ,sell,false,50.000000,70.540001,603429985,1300000024404841,2025-06-10T10:48:55
MOSCHIP,INE935B01025,2025-06-10,NSE,EQ,EQ,buy,false,15.000000,195.139999,402688436,1200000023265824,2025-06-10T10:50:02
HINDCOPPER,INE531E01026,2025-06-10,BSE,EQ,A,buy,false,2.000000,262.700012,4804500,1749537509117645753,2025-06-10T13:22:40
RELINFRA,INE036A01016,2025-06-11,NSE,EQ,BE,sell,false,10.000000,403.000000,601613994,1300000009695134,2025-06-11T09:34:43
HINDCOPPER,INE531E01026,2025-06-11,BSE,EQ,A,buy,false,5.000000,264.950012,3843600,1749623436532276446,2025-06-11T12:43:07
HINDCOPPER,INE531E01026,2025-06-11,BSE,EQ,A,buy,false,5.000000,261.149994,5991800,1749632881679135229,2025-06-11T14:56:27
BAJAJHFL,INE377Y01014,2025-06-11,NSE,EQ,EQ,buy,false,5.000000,125.250000,6965748,1000000058743730,2025-06-11T14:56:59
MICEL,INE287C01037,2025-06-12,BSE,EQ,B,buy,false,10.000000,66.199997,3587100,1749704357399455111,2025-06-12T10:50:09
IRFC,INE053F01010,2025-06-17,BSE,EQ,A,buy,false,2.000000,139.350006,3883500,1750138080965296572,2025-06-17T11:18:29
AZAD,INE02IJ01035,2025-06-17,BSE,EQ,A,sell,false,12.000000,1657.050049,2299000,1750140362232314618,2025-06-17T11:59:39
HAPPSTMNDS,INE419U01012,2025-06-17,NSE,EQ,EQ,buy,false,10.000000,651.650024,203950677,1100000038288159,2025-06-17T12:00:05
CUBEXTUB,INE144D01012,2025-06-17,NSE,EQ,EQ,sell,false,1.000000,109.900002,3110850,1000000031986528,2025-06-17T12:07:47
CUBEXTUB,INE144D01012,2025-06-17,NSE,EQ,EQ,sell,false,72.000000,109.900002,3110851,1000000031986528,2025-06-17T12:07:47
CUBEXTUB,INE144D01012,2025-06-17,NSE,EQ,EQ,sell,false,15.000000,109.900002,3110848,1000000031986528,2025-06-17T12:07:47
CUBEXTUB,INE144D01012,2025-06-17,NSE,EQ,EQ,sell,false,2.000000,109.900002,3110849,1000000031986528,2025-06-17T12:07:47
HAPPSTMNDS,INE419U01012,2025-06-17,NSE,EQ,EQ,buy,false,5.000000,651.049988,204198478,1100000040475861,2025-06-17T12:13:19
COCHINSHIP,INE704P01025,2025-06-17,NSE,EQ,EQ,buy,false,5.000000,2214.699951,3328641,1000000034376187,2025-06-17T12:26:00
ECORECO,INE316A01038,2025-06-17,BSE,EQ,B,sell,false,40.000000,594.299988,2385500,1750131000000004908,2025-06-17T12:26:35
NETWEB,INE0NT901020,2025-06-17,NSE,EQ,EQ,buy,false,1.000000,1788.800049,403846626,1200000042250517,2025-06-17T12:35:15
NETWEB,INE0NT901020,2025-06-17,NSE,EQ,EQ,buy,false,1.000000,1788.800049,403846627,1200000042250517,2025-06-17T12:35:15
EVEXIA,INE313M01030,2025-06-19,BSE,EQ,X,buy,false,80.000000,2.320000,301298300,1750303800003005684,2025-06-19T10:09:58
ANANTRAJ,INE242C01024,2025-06-19,NSE,EQ,EQ,buy,false,10.000000,528.450012,1430331,1000000015635587,2025-06-19T10:12:11
ADSL,INE102I01027,2025-06-19,BSE,EQ,B,buy,false,15.000000,178.500000,303835400,1750308965322361212,2025-06-19T11:04:45
HAPPSTMNDS,INE419U01012,2025-06-19,BSE,EQ,A,buy,false,5.000000,630.599976,302478700,1750310953770149307,2025-06-19T11:11:01
IRFC,INE053F01010,2025-06-19,BSE,EQ,A,buy,false,8.000000,134.800003,304898900,1750311556199046623,2025-06-19T11:11:29
RUSHIL,INE573K01025,2025-06-19,NSE,EQ,EQ,buy,false,50.000000,29.590000,603420720,1300000032019227,2025-06-19T11:11:51
HINDCOPPER,INE531E01026,2025-06-20,NSE,EQ,EQ,buy,false,15.000000,247.960007,206787184,1100000072213674,2025-06-20T14:18:15
MOSCHIP,INE935B01025,2025-06-24,NSE,EQ,EQ,buy,false,8.000000,178.839996,401495555,1200000013350775,2025-06-24T09:48:57
MOSCHIP,INE935B01025,2025-06-24,NSE,EQ,EQ,buy,false,1.000000,178.830002,401495553,1200000013350775,2025-06-24T09:48:57
MOSCHIP,INE935B01025,2025-06-24,NSE,EQ,EQ,buy,false,1.000000,178.830002,401495554,1200000013350775,2025-06-24T09:48:57
COCHINSHIP,INE704P01025,2025-06-24,NSE,EQ,EQ,buy,false,1.000000,2173.899902,1525429,1000000012886669,2025-06-24T09:49:39
COCHINSHIP,INE704P01025,2025-06-24,NSE,EQ,EQ,buy,false,1.000000,2173.899902,1525428,1000000012886669,2025-06-24T09:49:39
IREDA,INE202E01016,2025-06-24,BSE,EQ,A,buy,false,20.000000,167.050003,3235500,1750738066181439983,2025-06-24T09:50:21
NETWEB,INE0NT901020,2025-06-24,NSE,EQ,EQ,buy,false,1.000000,1784.699951,401553259,1200000014016541,2025-06-24T09:51:21
APOLLO,INE713T01028,2025-06-24,BSE,EQ,B,sell,false,50.000000,205.000000,7532100,1750737702993609889,2025-06-24T09:51:37
COCHINSHIP,INE704P01025,2025-06-25,NSE,EQ,EQ,buy,false,1.000000,2120.100098,5039109,1000000053475012,2025-06-25T14:03:27
AWHCL,INE01BK01022,2025-06-25,BSE,EQ,B,buy,false,4.000000,658.400024,3628000,1750839177948117530,2025-06-25T14:04:38
AWHCL,INE01BK01022,2025-06-25,BSE,EQ,B,buy,false,1.000000,658.349976,3627800,1750839177948117530,2025-06-25T14:04:38
AWHCL,INE01BK01022,2025-06-25,BSE,EQ,B,buy,false,2.000000,658.549988,3628200,1750839177948117530,2025-06-25T14:04:38
BAJAJHFL,INE377Y01014,2025-06-26,NSE,EQ,EQ,buy,false,15.000000,121.970001,685603,1000000005687036,2025-06-26T09:29:57
EXICOM,INE777F01014,2025-06-26,BSE,EQ,B,buy,false,5.000000,201.500000,2399100,1750911205466046882,2025-06-26T09:45:25
RATHIBAR,INE575I01016,2025-06-26,BSE,EQ,X,buy,false,10.000000,34.770000,1323200,1750908600001209097,2025-06-26T09:48:53
RATHIBAR,INE575I01016,2025-06-26,BSE,EQ,X,buy,false,10.000000,34.779999,1323400,1750908600001209097,2025-06-26T09:48:53
EXICOM,INE777F01014,2025-06-27,NSE,EQ,EQ,sell,false,18.000000,198.800003,201252896,1100000010039111,2025-06-27T09:35:50
EXICOM,INE777F01014,2025-06-27,NSE,EQ,EQ,sell,false,15.000000,198.800003,201252898,1100000010039111,2025-06-27T09:35:50
EXICOM,INE777F01014,2025-06-27,NSE,EQ,EQ,sell,false,5.000000,198.800003,201252897,1100000010039111,2025-06-27T09:35:50
EXICOM,INE777F01014,2025-06-27,NSE,EQ,EQ,sell,false,2.000000,198.809998,201252895,1100000010039111,2025-06-27T09:35:50
NETWEB,INE0NT901020,2025-06-27,BSE,EQ,A,buy,false,2.000000,1847.599976,829800,1750995000045630896,2025-06-27T09:42:23
BAJAJHFL,INE377Y01014,2025-06-27,NSE,EQ,EQ,buy,false,15.000000,122.500000,3373126,1000000034412509,2025-06-27T11:44:13
ALFATRAN,INE209C01015,2025-07-01,BSE,EQ,X,sell,false,44.000000,68.160004,2439300,1751340600001142156,2025-07-01T09:56:21
BBOX,INE676A01027,2025-07-01,BSE,EQ,T,buy,false,5.000000,549.150024,2602000,1751340600000071539,2025-07-01T09:56:43
BBOX,INE676A01027,2025-07-01,BSE,EQ,T,buy,false,3.000000,549.000000,2846100,1751340600000071589,2025-07-01T10:03:04
BBOX,INE676A01027,2025-07-01,BSE,EQ,T,buy,false,1.000000,548.000000,3807200,1751340600000071695,2025-07-01T10:32:53
ETERNAL,INE758T01015,2025-07-02,BSE,EQ,A,buy,false,1.000000,259.149994,2043900,1751427000008927894,2025-07-02T09:53:03
RPOWER,INE614G01033,2025-07-02,BSE,EQ,T,sell,false,200.000000,68.150002,3378200,1751427000001233718,2025-07-02T10:23:48
ANANTRAJ,INE242C01024,2025-07-02,BSE,EQ,A,buy,false,5.000000,556.000000,2075700,1751430338626526828,2025-07-02T10:25:08
BBOX,INE676A01027,2025-07-02,BSE,EQ,T,buy,false,1.000000,529.950012,4410000,1751427000001248133,2025-07-02T11:02:10
BBOX,INE676A01027,2025-07-02,BSE,EQ,T,buy,false,10.000000,529.950012,4418100,1751427000001248135,2025-07-02T11:02:32
BHARTIARTL,INE397D01024,2025-07-02,NSE,EQ,EQ,buy,false,1.000000,2034.699951,2486684,1000000024741360,2025-07-02T11:04:49
SAREGAMA,INE979A01025,2025-07-03,NSE,EQ,EQ,buy,false,2.000000,497.299988,602017320,1300000017223136,2025-07-03T10:02:03
SAREGAMA,INE979A01025,2025-07-03,NSE,EQ,EQ,buy,false,1.000000,497.799988,602112657,1300000018098369,2025-07-03T10:05:29
SAREGAMA,INE979A01025,2025-07-03,NSE,EQ,EQ,buy,false,1.000000,497.799988,602112658,1300000018098369,2025-07-03T10:05:29
PAISALO,INE420C01059,2025-07-03,NSE,EQ,EQ,buy,false,10.000000,31.230000,401758878,1200000018089611,2025-07-03T10:06:54
PAISALO,INE420C01059,2025-07-03,NSE,EQ,EQ,buy,false,1.000000,31.200001,401765536,1200000018174209,2025-07-03T10:07:15
PAISALO,INE420C01059,2025-07-03,NSE,EQ,EQ,buy,false,19.000000,31.200001,401769966,1200000018221581,2025-07-03T10:07:27
BAJAJHFL,INE377Y01014,2025-07-03,NSE,EQ,EQ,buy,false,2.000000,121.400002,1794915,1000000018247869,2025-07-03T10:21:44
SRESTHA,INE606K01049,2025-07-03,BSE,EQ,X,buy,false,30.000000,0.470000,2939400,1751513400001366674,2025-07-03T10:40:23
SAREGAMA,INE979A01025,2025-07-07,BSE,EQ,A,buy,false,6.000000,491.000000,2432100,1751861925784987608,2025-07-07T10:47:02
NETWEB,INE0NT901020,2025-07-07,NSE,EQ,EQ,buy,false,1.000000,1824.800049,402308093,1200000028569245,2025-07-07T10:48:10
EVEXIA,INE313M01030,2025-07-07,BSE,EQ,X,buy,false,90.000000,2.430000,3228800,1751859000031016547,2025-07-07T10:49:57
AZAD,INE02IJ01035,2025-07-09,NSE,EQ,EQ,buy,false,1.000000,1626.900024,2228733,1000000022444979,2025-07-09T11:04:51
AZAD,INE02IJ01035,2025-07-09,NSE,EQ,EQ,buy,false,2.000000,1626.900024,2228734,1000000022444979,2025-07-09T11:04:51
AZAD,INE02IJ01035,2025-07-09,NSE,EQ,EQ,buy,false,3.000000,1623.900024,2659584,1000000026899388,2025-07-09T11:37:22
KEC,INE389H01022,2025-07-09,NSE,EQ,EQ,sell,false,1.000000,897.549988,404289425,1200000046519187,2025-07-09T12:59:51
KEC,INE389H01022,2025-07-09,NSE,EQ,EQ,sell,false,3.000000,897.549988,404289423,1200000046519187,2025-07-09T12:59:51
KEC,INE389H01022,2025-07-09,NSE,EQ,EQ,sell,false,7.000000,897.549988,404289426,1200000046519187,2025-07-09T12:59:51
KEC,INE389H01022,2025-07-09,NSE,EQ,EQ,sell,false,1.000000,897.549988,404289424,1200000046519187,2025-07-09T12:59:51
AZAD,INE02IJ01035,2025-07-09,NSE,EQ,EQ,buy,false,1.000000,1619.699951,4224668,1000000043191818,2025-07-09T13:54:13
AZAD,INE02IJ01035,2025-07-09,NSE,EQ,EQ,buy,false,1.000000,1619.699951,4224669,1000000043191818,2025-07-09T13:54:13
AZAD,INE02IJ01035,2025-07-09,NSE,EQ,EQ,buy,false,2.000000,1619.699951,4224667,1000000043191818,2025-07-09T13:54:13
AZAD,INE02IJ01035,2025-07-10,BSE,EQ,A,buy,false,2.000000,1617.900024,1310100,1752118200225892930,2025-07-10T10:18:35
ETERNAL,INE758T01015,2025-07-10,NSE,EQ,EQ,buy,false,3.000000,265.850006,202347073,1100000019881280,2025-07-10T10:24:20
RUSHIL,INE573K01025,2025-07-10,BSE,EQ,B,buy,false,10.000000,27.980000,9354900,1752122678648406465,2025-07-10T10:28:39
MICEL,INE287C01037,2025-07-15,NSE,EQ,EQ,buy,false,1.000000,52.779999,403716685,1200000038367090,2025-07-15T11:50:17
EVEXIA,INE313M01030,2025-07-21,BSE,EQ,X,buy,false,10.000000,2.240000,4374300,1753068600002369858,2025-07-21T11:42:32
TATACOMM,INE151A01013,2025-07-23,NSE,EQ,EQ,sell,false,1.000000,1731.300049,600347933,1300000002436026,2025-07-23T09:19:00
TATACOMM,INE151A01013,2025-07-23,NSE,EQ,EQ,sell,false,9.000000,1731.300049,600347934,1300000002436026,2025-07-23T09:19:00
TIPSMUSIC,INE716B01029,2025-07-23,BSE,EQ,A,buy,false,10.000000,633.900024,386700,1753241400006250982,2025-07-23T09:19:42
ANANTRAJ,INE242C01024,2025-07-23,BSE,EQ,A,buy,false,5.000000,567.950012,874300,1753241400006430613,2025-07-23T09:28:36
SAREGAMA,INE979A01025,2025-07-23,NSE,EQ,EQ,buy,false,10.000000,498.049988,600813601,1300000006187256,2025-07-23T09:29:04
AZAD,INE02IJ01035,2025-07-23,BSE,EQ,A,buy,false,1.000000,1605.400024,399800,1753241400007236360,2025-07-23T09:29:59
ATVPR,INE447A01015,2025-07-23,BSE,EQ,X,sell,false,300.000000,40.340000,686700,1753241400001099120,2025-07-23T09:31:27
HINDCOPPER,INE531E01026,2025-07-23,NSE,EQ,EQ,buy,false,20.000000,278.500000,200976546,1100000007766902,2025-07-23T09:32:25
HINDCOPPER,INE531E01026,2025-07-25,NSE,EQ,EQ,buy,false,10.000000,266.899994,202424410,1100000019338396,2025-07-25T10:16:22
IREDA,INE202E01016,2025-07-25,BSE,EQ,A,buy,false,25.000000,154.649994,3911300,1753418592694773862,2025-07-25T10:45:44
HINDCOPPER,INE531E01026,2025-07-25,NSE,EQ,EQ,buy,false,5.000000,262.750000,207066380,1100000061196945,2025-07-25T14:13:54
ETERNAL,INE758T01015,2025-07-31,BSE,EQ,A,sell,false,75.000000,305.700012,3375600,1753935004944838303,2025-07-31T10:26:06
TIPSMUSIC,INE716B01029,2025-07-31,NSE,EQ,EQ,buy,false,2.000000,585.849976,602766913,1300000021366676,2025-07-31T10:35:10
TIPSMUSIC,INE716B01029,2025-07-31,NSE,EQ,EQ,buy,false,8.000000,585.900024,602766914,1300000021366676,2025-07-31T10:35:10
SAREGAMA,INE979A01025,2025-07-31,BSE,EQ,A,buy,false,10.000000,480.850006,2939100,1753935825141893084,2025-07-31T10:35:33
HINDCOPPER,INE531E01026,2025-07-31,BSE,EQ,A,buy,false,10.000000,246.750000,3819900,1753938262596418779,2025-07-31T10:59:26
SAREGAMA,INE979A01025,2025-08-01,BSE,EQ,A,buy,false,10.000000,485.350006,3029900,1754024997370290594,2025-08-01T11:03:23
HINDCOPPER,INE531E01026,2025-08-01,BSE,EQ,A,buy,false,10.000000,243.300003,2795300,1754022607160898388,2025-08-01T11:03:39
HINDCOPPER,INE531E01026,2025-08-01,BSE,EQ,A,buy,false,10.000000,242.399994,3255900,1754026507210425481,2025-08-01T11:40:02
RELIANCE,INE002A01018,2025-08-05,NSE,EQ,EQ,sell,false,17.000000,1402.800049,600770579,1300000006035272,2025-08-05T09:29:09
SAREGAMA,INE979A01025,2025-08-05,NSE,EQ,EQ,buy,false,2.000000,478.799988,601292337,1300000010625621,2025-08-05T09:45:25
SAREGAMA,INE979A01025,2025-08-05,NSE,EQ,EQ,buy,false,8.000000,478.799988,601292338,1300000010625621,2025-08-05T09:45:25
TIPSMUSIC,INE716B01029,2025-08-05,NSE,EQ,EQ,buy,false,2.000000,574.299988,601297807,1300000010677995,2025-08-05T09:45:37
TIPSMUSIC,INE716B01029,2025-08-05,NSE,EQ,EQ,buy,false,1.000000,574.299988,601297806,1300000010677995,2025-08-05T09:45:37
TIPSMUSIC,INE716B01029,2025-08-05,NSE,EQ,EQ,buy,false,3.000000,574.349976,601297809,1300000010677995,2025-08-05T09:45:37
TIPSMUSIC,INE716B01029,2025-08-05,NSE,EQ,EQ,buy,false,4.000000,574.349976,601297808,1300000010677995,2025-08-05T09:45:37
COCHINSHIP,INE704P01025,2025-08-05,NSE,EQ,EQ,buy,false,2.000000,1745.599976,1654469,1000000015849213,2025-08-05T10:18:33
BAJAJHFL,INE377Y01014,2025-08-05,BSE,EQ,A,buy,false,13.000000,114.300003,7726100,1754386536472596215,2025-08-05T15:28:22
BAJAJHFL,INE377Y01014,2025-08-05,BSE,EQ,A,buy,false,10.000000,114.300003,7735400,1754386536472596251,2025-08-05T15:28:32
BBOX,INE676A01027,2025-08-06,NSE,EQ,BE,buy,false,4.000000,517.549988,153803,1000000000985367,2025-08-06T09:16:18
